scale,quad_id,sample_rule,sample_size,sample_fraction,n_boot,metric_mean,metric_median,metric_sd,metric_min,metric_max,metric_method,metric_n_points_min,metric_n_points_max,metric_cv,metric_se,ci_low,ci_high,fixed_4000_mean,delta_from_fixed_4000,rule_type,rule_value,rule_label,rule_axis_label,sample_label,plot_sample_label,source_n_pixels,source_method,selection_note
10m,1400_b,pct_3,204,0.02997355274757567,50,50.50378023293739,50.848001276576774,7.810925563560464,31.645904483297524,65.32117729813457,all_pixels,204,204,0.15466021607757513,1.104631686667392,48.28393974926229,52.72362071661249,460.4862632404527,-409.98248300751527,percent,0.03,3% of pixels,3%,3% of pixels = 204 pixels (3.0%),"3%
204 px",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_1250,1250,0.18366147516896855,50,308.5957996900139,308.9601006920208,10.18877409998203,282.0441808129422,328.2673650911562,all_pixels,1249,1250,0.03301656765975657,1.4409102516150312,305.7001821294427,311.49141725058513,460.4862632404527,-151.89046355043877,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (18.4%)","1,250
18.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_2000,2000,0.29385836027034967,50,367.1866020269941,366.7899601818494,8.905379628726287,347.5860192656017,387.66925600881467,all_pixels,1999,2000,0.02425300808789205,1.2594108649025793,364.65572113951436,369.7174829144738,460.4862632404527,-93.29966121345859,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (29.4%)","2,000
29.4%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_3000,3000,0.44078754040552454,50,419.25221631084224,418.81536285885034,8.341221897135153,404.8269173660045,440.3951308332414,all_pixels,2999,3000,0.019895474782537104,1.179626913369197,416.8816672766843,421.6227653450002,460.4862632404527,-41.23404692961043,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (44.1%)","3,000
44.1%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1400_b,fixed_4000,4000,0.5877167205406993,50,460.4862632404527,460.45928152112424,10.8546222972326,433.91051189629474,485.49860785810876,all_pixels,3999,4000,0.02357208708213871,1.5350754067183743,457.4014137159853,463.57111276492003,460.4862632404527,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (58.8%)","4,000
58.8%",6806,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_1,62,0.00995664043680745,50,1.1372051062016992,0.6546629397128718,1.1070120017984555,0.023908079427375883,3.9069451217663125,all_pixels,62,62,0.9734497284275396,0.15655513866531648,0.8225957762945448,1.4518144361088536,621.1655258269511,-620.0283207207494,percent,0.01,1% of pixels,1%,1% of pixels = 62 pixels (1.0%),"1%
62 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_2,125,0.02007387184840212,50,9.588394345415512,9.425601741860829,3.402648802545127,2.0416977717731193,18.131972396291676,all_pixels,124,125,0.35487159580290223,0.481207208455189,8.621372255375876,10.555416435455149,621.1655258269511,-611.5771314815356,percent,0.02,2% of pixels,2%,2% of pixels = 125 pixels (2.0%),"2%
125 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,pct_3,187,0.03003051228520957,50,26.591051803369837,26.508665392152633,6.076976391660152,17.19508691695865,41.49869456597318,all_pixels,186,187,0.22853463776449892,0.8594142431306899,24.863994221938235,28.31810938480144,621.1655258269511,-594.5744740235813,percent,0.03,3% of pixels,3%,3% of pixels = 187 pixels (3.0%),"3%
187 px",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_1250,1250,0.2007387184840212,50,392.2647297881894,392.78478851203215,13.865436483327523,364.4198285251456,427.02882660365856,all_pixels,1246,1250,0.035347140414113756,1.9608688322944494,388.324216339552,396.20524323682685,621.1655258269511,-228.9007960387617,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (20.1%)","1,250
20.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_2000,2000,0.3211819495744339,50,484.6065703418138,486.27151090435416,12.850122264897808,452.9929940333562,510.93801002835517,all_pixels,1992,2000,0.026516607597445625,1.8172817185170953,480.95460600139415,488.2585346822334,621.1655258269511,-136.55895548513735,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (32.1%)","2,000
32.1%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_3000,3000,0.48177292436165087,50,566.5328118103716,567.9344551047002,10.549139507694036,544.582885840565,587.4669936948636,all_pixels,2983,2997,0.018620526980571456,1.4918736163146742,563.5347795340992,569.530844086644,621.1655258269511,-54.632714016579484,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (48.2%)","3,000
48.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1414_a,fixed_4000,4000,0.6423638991488678,50,621.1655258269511,621.7033561075968,9.599960025145764,600.0128953315167,643.0582053623297,all_pixels,3982,3992,0.015454753404682976,1.3576393665800697,618.4372473749199,623.8938042789823,621.1655258269511,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (64.2%)","4,000
64.2%",6227,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_1,75,0.009982696659124185,50,1.2958723369461709,1.2503919802073273,0.9736056766131472,0.19065536973943115,5.023248973822554,all_pixels,75,75,0.7513129564194021,0.13768863522697464,1.019176665159922,1.5725680087324199,690.8520110283021,-689.5561386913558,percent,0.01,1% of pixels,1%,1% of pixels = 75 pixels (1.0%),"1%
75 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_2,150,0.01996539331824837,50,11.78290115420802,11.738651162101458,3.6237476054704953,4.713847927393318,19.159509799070964,all_pixels,149,150,0.3075429011959715,0.5124753010273402,10.753043479623123,12.812758828792916,690.8520110283021,-679.069109874094,percent,0.02,2% of pixels,2%,2% of pixels = 150 pixels (2.0%),"2%
150 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,pct_3,225,0.029948089977372555,50,37.07335437549101,35.607084984123205,8.477560767163027,21.548159498251096,59.71811926180562,all_pixels,223,225,0.2286699142812795,1.1989081412764013,34.664058263189304,39.48265048779271,690.8520110283021,-653.778656652811,percent,0.03,3% of pixels,3%,3% of pixels = 225 pixels (3.0%),"3%
225 px",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_1250,1250,0.16637827765206975,49,413.01040372809655,411.8073860153699,14.2746668717764,380.49485233641116,449.37036559960643,all_pixels; fallback_sampled_pixels_alpha_failed,1244,1250,0.034562487392385544,2.039238124539486,408.910240675825,417.1105667803681,690.8520110283021,-277.8416073002055,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.6%)","1,250
16.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_2000,2000,0.2662052442433116,50,539.9426194816942,540.675600023615,12.506599647370727,510.57943831105376,569.1955909961378,all_pixels,1984,1997,0.023162831004850396,1.7687002840482249,536.3882831889674,543.496955774421,690.8520110283021,-150.90939154660782,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.6%)","2,000
26.6%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_3000,3000,0.3993078663649674,50,635.0423069594619,634.0729216395964,15.469027949089131,602.948937616847,682.7743610414321,all_pixels,2976,2991,0.024359051010559837,2.187650912233031,630.6460578587553,639.4385560601686,690.8520110283021,-55.80970406884012,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.9%)","3,000
39.9%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1417_c,fixed_4000,4000,0.5324104884866232,49,690.8520110283021,689.9098879199412,12.593949323547701,670.470453841709,731.1423139027244,all_pixels; fallback_sampled_pixels_alpha_failed,3964,3986,0.018229590596113596,1.7991356176496716,687.2346064217759,694.4694156348282,690.8520110283021,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (53.2%)","4,000
53.2%",7513,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_1,70,0.00996157677529529,50,7.253240340692821,6.628619375527358,3.3398188807984495,1.6391134832525804,17.96626678080666,all_pixels,70,70,0.4604588740926009,0.47232171570948983,6.304074316844634,8.202406364541009,404.8776932907403,-397.6244529500475,percent,0.01,1% of pixels,1%,1% of pixels = 70 pixels (1.0%),"1%
70 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_2,141,0.020065461790237656,50,35.83750681742384,36.630391392519996,7.347715656845161,18.41375409936735,51.025205922591766,all_pixels,141,141,0.20502865041026727,1.0391239134371562,33.7493091326717,37.925704502175975,404.8776932907403,-369.04018647331645,percent,0.02,2% of pixels,2%,2% of pixels = 141 pixels (2.0%),"2%
141 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,pct_3,211,0.030027038565532946,50,67.05723435730759,66.3925089539311,5.645565320037477,55.72899983552575,84.85385616098668,all_pixels,210,211,0.08419024992822789,0.7984035042860202,65.4527824458572,68.66168626875799,404.8776932907403,-337.8204589334327,percent,0.03,3% of pixels,3%,3% of pixels = 211 pixels (3.0%),"3%
211 px",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_1250,1250,0.17788529955884447,50,244.77297212057243,242.96584655271235,10.183485598351853,228.45615477214437,264.13250973940006,all_pixels,1248,1250,0.04160379926806454,1.4401623445420282,241.8788575355348,247.66708670561007,404.8776932907403,-160.10472117016786,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.8%)","1,250
17.8%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_2000,2000,0.2846164792941511,50,307.33454708799775,306.6070915915509,13.68423837328946,276.7320882267709,348.0490493233825,all_pixels,1996,2000,0.044525545542952946,1.9352435498252294,303.44552957245486,311.22356460354064,404.8776932907403,-97.54314620274255,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (28.5%)","2,000
28.5%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_3000,3000,0.4269247189412267,50,367.9133160055759,368.6977160796714,8.600260680774419,348.1606406767096,388.41076168390344,all_pixels,2994,3000,0.02337577985528547,1.216260529469525,365.46914896365627,370.3574830474955,404.8776932907403,-36.9643772851644,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (42.7%)","3,000
42.7%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1514_a,fixed_4000,4000,0.5692329585883023,50,404.8776932907403,405.5133196138879,7.666452512075798,386.4207388493376,425.28753846764613,all_pixels,3992,3998,0.018935230661301372,1.0842001117866877,402.698911594001,407.0564749874796,404.8776932907403,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (56.9%)","4,000
56.9%",7027,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_1,84,0.010050251256281407,50,3.300056544014912,2.9973919723967892,1.9366569303128809,0.5614504015542976,8.44973988546074,all_pixels,83,84,0.5868556809504564,0.2738846496512322,2.749664734245978,3.850448353783846,586.7252821232261,-583.4252255792112,percent,0.01,1% of pixels,1%,1% of pixels = 84 pixels (1.0%),"1%
84 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_2,167,0.01998085666427375,50,21.023698766848224,19.957887644369897,5.17253749015383,11.611652720749095,34.37963294962505,all_pixels,166,167,0.2460336569467159,0.7315072670458835,19.55367987721273,22.493717656483717,586.7252821232261,-565.7015833563778,percent,0.02,2% of pixels,2%,2% of pixels = 167 pixels (2.0%),"2%
167 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,pct_3,251,0.030031107920555158,50,59.54034438001686,61.48137407400016,8.576992036347574,37.38295398177106,75.46542953121194,all_pixels,250,251,0.14405345023879665,1.212969846216877,57.102790213674965,61.97789854635876,586.7252821232261,-527.1849377432092,percent,0.03,3% of pixels,3%,3% of pixels = 251 pixels (3.0%),"3%
251 px",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_1250,1250,0.14955731036133046,50,372.09512504085086,371.4178034377585,13.582060203508444,351.1426711502105,406.20581381842555,all_pixels,1248,1250,0.03650158061602479,1.920793374476952,368.23514623986006,375.95510384184166,586.7252821232261,-214.6301570823752,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (15.0%)","1,250
15.0%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_2000,2000,0.23929169657812874,50,459.88796706557116,460.5229196739959,13.03954788214466,433.37394902205443,493.1916728716357,all_pixels,1998,2000,0.02835374877352569,1.8440705462142346,456.18216856037964,463.5937655707627,586.7252821232261,-126.8373150576549,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (23.9%)","2,000
23.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_3000,3000,0.3589375448671931,50,536.6071569216191,536.8975857405742,10.675471054645676,509.2250804850142,559.3022478132552,all_pixels,2996,3000,0.019894388132816156,1.5097395950201324,533.5732216169531,539.6410922262851,586.7252821232261,-50.11812520160697,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (35.9%)","3,000
35.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1516_c,fixed_4000,4000,0.4785833931562575,50,586.7252821232261,585.1501084570511,9.317540156600845,566.7511337544723,605.2217259698941,all_pixels,3994,4000,0.01588058404928926,1.3176991657420847,584.077266509765,589.3732977366872,586.7252821232261,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (47.9%)","4,000
47.9%",8358,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_1,72,0.009959883801355651,50,4.395530363288725,4.052625056157426,2.338542738422422,0.7620246461913317,12.332638411787542,all_pixels,71,72,0.5320274335843127,0.33071988568661065,3.7309238705866994,5.060136855990751,453.95468456464204,-449.5591542013533,percent,0.01,1% of pixels,1%,1% of pixels = 72 pixels (1.0%),"1%
72 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_2,145,0.020058099322174575,50,27.386978610296556,27.193844161235248,6.255765167341813,15.918135231233364,42.480995832672264,all_pixels,145,145,0.22842115066281396,0.8846987942675986,25.609109821018293,29.164847399574818,453.95468456464204,-426.56770595434546,percent,0.02,2% of pixels,2%,2% of pixels = 145 pixels (2.0%),"2%
145 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,pct_3,217,0.030017983123530226,50,61.980726731513066,62.86345558258324,8.765855621937419,43.47242776921016,82.04289020393782,all_pixels,217,217,0.14142873251404725,1.239679190634834,59.489498128028885,64.47195533499725,453.95468456464204,-391.97395783312896,percent,0.03,3% of pixels,3%,3% of pixels = 217 pixels (3.0%),"3%
217 px",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_1250,1250,0.17291464932909115,50,305.89071568035973,306.4497256348666,10.218145307641334,285.07482969634424,325.6489888432865,all_pixels,1244,1250,0.0334045617727044,1.4450639676365375,302.98675091492964,308.7946804457898,453.95468456464204,-148.0639688842823,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (17.3%)","1,250
17.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_2000,2000,0.2766634389265459,50,370.3840082865766,370.0851154717185,8.02498963922038,353.63614027467236,394.10952963951274,all_pixels,1988,2000,0.021666674207519287,1.134904918568903,368.10333146572435,372.66468510742885,453.95468456464204,-83.57067627806543,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (27.7%)","2,000
27.7%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_3000,3000,0.41499515838981876,50,420.5313841113036,418.81758069501325,7.136380061049183,408.7085497062732,438.43547743801196,all_pixels,2984,2996,0.016969910762142715,1.009236546858469,418.503247338331,422.55952088427625,453.95468456464204,-33.42330045333841,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (41.5%)","3,000
41.5%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1604_c,fixed_4000,4000,0.5533268778530918,50,453.95468456464204,454.8596776888137,8.064428558763895,431.3707136949087,469.9434567863724,all_pixels,3969,3990,0.017764831673667946,1.1404824240592812,451.6627993268714,456.2465698024127,453.95468456464204,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (55.3%)","4,000
55.3%",7229,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_1,76,0.010007900974453516,50,3.1429224177086645,2.887712094536713,1.5629695789038103,0.26164851647402765,7.595320687480188,all_pixels; fallback_sampled_pixels,76,76,0.4972981738579749,0.22103727760623337,2.6987313781487163,3.5871134572686127,478.4274121928712,-475.2844897751625,percent,0.01,1% of pixels,1%,1% of pixels = 76 pixels (1.0%),"1%
76 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_2,152,0.020015801948907033,50,23.309676786099196,23.021060043828577,5.301885479795269,8.814270117540154,36.38700257079023,all_pixels,152,152,0.22745426839024493,0.7497998351675453,21.80289760454291,24.816455967655482,478.4274121928712,-455.117735406772,percent,0.02,2% of pixels,2%,2% of pixels = 152 pixels (2.0%),"2%
152 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,pct_3,228,0.030023702923360547,50,58.37129643017036,58.46657269050111,9.164680010161184,41.69617818882024,78.374267716527,all_pixels,227,228,0.15700662090184858,1.296081476517954,55.76672318965798,60.97586967068274,478.4274121928712,-420.05611576270087,percent,0.03,3% of pixels,3%,3% of pixels = 228 pixels (3.0%),"3%
228 px",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_1250,1250,0.1646036344482486,50,336.83932390502844,338.1752827681138,10.434798030216044,317.0263897275019,366.0787119699126,all_pixels,1244,1250,0.03097856244705599,1.4757032894955586,333.873787117108,339.80486069294886,478.4274121928712,-141.58808828784277,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (16.5%)","1,250
16.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_2000,2000,0.2633658151171978,50,395.4415722277208,394.78088499448296,10.476148969957052,379.09401078541396,423.13864632151274,all_pixels,1987,1998,0.026492280290460225,1.4815511954754192,392.4642836327542,398.41886082268746,478.4274121928712,-82.98583996515038,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (26.3%)","2,000
26.3%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_3000,3000,0.39504872267579666,50,441.3134256256101,441.1462037353094,10.489380471473835,420.3185300983357,464.35298281679934,all_pixels,2979,2993,0.023768550563817516,1.4834224123649786,438.3323766795189,444.29447457170124,478.4274121928712,-37.11398656726112,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (39.5%)","3,000
39.5%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1606_c,fixed_4000,4000,0.5267316302343956,50,478.4274121928712,478.2810332630622,8.754149800780715,455.49626021249253,496.3894603698239,all_pixels,3967,3987,0.018297759655233975,1.2380237375309815,475.9395103469507,480.9153140387917,478.4274121928712,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (52.7%)","4,000
52.7%",7594,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_1,93,0.01000107538444994,50,10.659091560982137,10.239651490966551,3.6329188277039886,4.089992893339946,18.363383045793178,all_pixels,93,93,0.34082818473971793,0.5137723077139545,9.62662745387743,11.691555668086844,487.98935141146654,-477.3302598504844,percent,0.01,1% of pixels,1%,1% of pixels = 93 pixels (1.0%),"1%
93 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_2,186,0.02000215076889988,50,45.98766474275531,46.22930279743217,6.29790967132373,32.16052337845456,58.678297106209385,all_pixels,186,186,0.1369478034284373,0.89065892717867,44.197818617968956,47.77751086754166,487.98935141146654,-442.0016866687112,percent,0.02,2% of pixels,2%,2% of pixels = 186 pixels (2.0%),"2%
186 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,pct_3,279,0.030003226153349823,50,87.35226246382359,88.14539209531058,8.11213781265031,70.63187046909145,104.79477718812319,all_pixels,279,279,0.09286694567310037,1.1472295314489682,85.04681840612037,89.65770652152682,487.98935141146654,-400.63708894764295,percent,0.03,3% of pixels,3%,3% of pixels = 279 pixels (3.0%),"3%
279 px",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_1250,1250,0.13442305624260673,50,295.4646813813978,293.2229183291313,11.59018761797421,275.1662948461197,318.9749741432518,all_pixels,1248,1250,0.03922698159315065,1.6391000519787844,292.17078650576394,298.7585762570316,487.98935141146654,-192.52467003006876,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (13.4%)","1,250
13.4%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_2000,2000,0.21507688998817076,50,374.04780162785653,374.554494352697,13.880095216934869,342.0519570210488,396.6303669254512,all_pixels,1996,2000,0.037107811238372944,1.9629418902819218,370.1031222132223,377.99248104249074,487.98935141146654,-113.94154978361001,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (21.5%)","2,000
21.5%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_3000,3000,0.32261533498225614,50,441.12585298018183,441.12331739629747,10.893956783724958,420.4599990574142,459.46496854009985,all_pixels,2993,3000,0.024695802139291945,1.5406381431450218,438.0298247183408,444.22188124202285,487.98935141146654,-46.86349843128471,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (32.3%)","3,000
32.3%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1701_b,fixed_4000,4000,0.4301537799763415,50,487.98935141146654,489.40059858390214,8.068159347070774,458.5526306620282,504.4757918238184,all_pixels,3991,3999,0.016533474191054227,1.1410100372014742,485.69640589539057,490.2822969275425,487.98935141146654,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (43.0%)","4,000
43.0%",9299,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_1,53,0.010009442870632672,50,1.941734926089594,1.6083506051892136,1.4582032339237496,0.14661691099264088,6.420819483518854,all_pixels,53,53,0.7509795566485404,0.20622107901112735,1.52731815233476,2.356151699844428,384.1332923454384,-382.19155741934884,percent,0.01,1% of pixels,1%,1% of pixels = 53 pixels (1.0%),"1%
53 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_2,106,0.020018885741265344,50,14.646950209916094,15.07076010906178,3.8264792720819396,6.500571482957998,22.69226562929179,all_pixels,106,106,0.26124751004419916,0.5411458882717807,13.559476833170818,15.73442358666137,384.1332923454384,-369.4863421355223,percent,0.02,2% of pixels,2%,2% of pixels = 106 pixels (2.0%),"2%
106 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,pct_3,159,0.03002832861189802,50,37.313775399914626,37.528927184244836,6.137278058307644,19.063486461663665,51.277532950968705,all_pixels,158,159,0.16447754194076236,0.8679421866113485,35.56958027444065,39.0579705253886,384.1332923454384,-346.8195169455238,percent,0.03,3% of pixels,3%,3% of pixels = 159 pixels (3.0%),"3%
159 px",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_1250,1250,0.2360717658168083,50,274.095915242763,274.80197963105803,7.088345651190385,261.85184000123746,293.17370344623936,all_pixels,1244,1250,0.025860821913060376,1.0024434554701789,272.0814296980279,276.1104007874981,384.1332923454384,-110.0373771026754,fixed,1250,"Fixed 1,250","1,250","Fixed 1,250 (23.6%)","1,250
23.6%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_2000,2000,0.3777148253068933,50,317.9989086471696,318.80160667731894,9.019466866372209,299.8748590882033,340.0886810871766,all_pixels,1990,1999,0.028363200693809952,1.2755452367798337,315.4356045254987,320.56221276884054,384.1332923454384,-66.13438369826878,fixed,2000,"Fixed 2,000","2,000","Fixed 2,000 (37.8%)","2,000
37.8%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_3000,3000,0.56657223796034,50,353.9362393153475,353.6775540734252,6.073162503881565,340.6493520563134,369.90681488043936,all_pixels,2981,2994,0.017158916859232782,0.8588748779485054,352.2102656288298,355.6622130018652,384.1332923454384,-30.1970530300909,fixed,3000,"Fixed 3,000","3,000","Fixed 3,000 (56.7%)","3,000
56.7%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1803_c,fixed_4000,4000,0.7554296506137866,50,384.1332923454384,384.49471811952696,6.018973068102388,372.8769061509389,395.83390281564095,all_pixels,3972,3986,0.015668970089397313,0.8512113344468795,382.4227191261702,385.8438655647066,384.1332923454384,0,fixed,4000,"Fixed 4,000","4,000","Fixed 4,000 (75.5%)","4,000
75.5%",5295,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_1,52,0.010013479684190255,50,1.7447716430419078,1.7933456686939842,1.2175269517049345,0.1067384492699181,4.821738528710312,all_pixels,51,52,0.6978145000008409,0.17218431276558907,1.398754311886064,2.0907889741977517,453.0135269941529,-451.268755351111,percent,0.01,1% of pixels,1%,1% of pixels = 52 pixels (1.0%),"1%
52 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_2,104,0.02002695936838051,50,13.658360339683277,13.342725255881277,4.360501012658086,4.743583774308514,22.7370279150401,all_pixels,103,104,0.3192550865706038,0.6166679670842681,12.419119663499902,14.897601015866652,453.0135269941529,-439.35516665446966,percent,0.02,2% of pixels,2%,2% of pixels = 104 pixels (2.0%),"2%
104 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
10m,1816_c,pct_3,156,0.03004043905257077,50,34.53635468612607,33.98020163896139,6.70098500441719,20.887969849036516,52.27122554598594,all_pixels,154,156,0.1940269917111173,0.9476623874505524,32.63195581914666,36.44075355310547,453.0135269941529,-418.47717230802687,percent,0.03,3% of pixels,3%,3% of pixels = 156 pixels (3.0%),"3%
156 px",5193,bootstrap_mean,Additional random bootstrap-mean quadrat selected with seed 20260703
