"scale","quad_id","sa_entropy","boot_sd","boot_cv","boot_se","env_elev","crown_equivalent_individuals","present_species_count","composition_cluster","composition_type","brightness_n_pixels","mean_pixel_brightness","median_pixel_brightness","sd_pixel_brightness","blue_brightness_n_pixels","mean_blue_pixel_brightness","green_brightness_n_pixels","mean_green_pixel_brightness","red_brightness_n_pixels","mean_red_pixel_brightness","nir_brightness_n_pixels","mean_nir_pixel_brightness"
"10m","802_a",2.83250735538839,0.00846382418541533,0.00298810316213805,0.00101162048107848,206.255852687692,2.50098336548897,2,"10m_C5","LITU+LIST2+ACNE2",6289,0.0620585289518847,0.0613827258348465,0.0186928426548445,6289,0.017687763377884,6289,0.0487368405153295,6289,0.110983360331143,6289,0.456780360077832
"10m","802_b",2.711255437271,0.00881726757928682,0.00325209770281247,0.00105386504669202,207.523249627081,0.851847452366551,5,"10m_C2","FAGR+LIST2+LITU",6389,0.0473878353791587,0.0468210838735104,0.00998722213203353,6389,0.0164393214230552,6389,0.0378930213989715,6389,0.103434318980434,6389,0.485795844241354
"10m","802_c",3.18996850726388,0.0115607537367051,0.00362409651079003,0.00138177436115794,207.936434487879,1.15734260616307,3,"10m_C5","LITU+LIST2+ACNE2",5681,0.0509455471367294,0.0435833521187305,0.0214835394064438,5681,0.0180815560591207,5681,0.0410259192488897,5681,0.102684375064021,5681,0.43119459369002
"10m","802_d",3.00117939870256,0.00800364130972567,0.00266683201716822,0.000956618107223472,206.240344281097,0.0241257174869613,1,"10m_C5","LITU+LIST2+ACNE2",4139,0.0494513065990949,0.0464191511273384,0.0139232306552102,4139,0.0159275224562106,4139,0.0396506694539014,4139,0.0964319844979217,4139,0.415402584304971
"10m","803_a",2.85785812454564,0.00996897297183126,0.0034882672747851,0.0011915201701614,207.205554197527,0.981058870150219,1,"10m_C5","LITU+LIST2+ACNE2",6745,0.0610049421278369,0.0591692663729191,0.0190140784467266,6745,0.0181197944769267,6745,0.0482003243702347,6745,0.111526542527794,6745,0.458373852255987
"10m","803_b",3.03205674073088,0.011472420819551,0.00378370914549099,0.00137121655818509,207.619460032412,0.146228313200696,2,"10m_C5","LITU+LIST2+ACNE2",6839,0.0653413143725245,0.0642786473035812,0.0204757524496197,6839,0.020344723327501,6839,0.0513184489977629,6839,0.119118905600683,6839,0.477980206595775
"10m","803_c",2.90834610773169,0.0136573452448525,0.00469591470167361,0.00163236497642047,207.791550740862,2.12861332526244,3,"10m_C5","LITU+LIST2+ACNE2",7870,0.0700636959564902,0.0683506540954113,0.0220424960591305,7870,0.0206617757965331,7870,0.0550880563907162,7870,0.126111226651616,7870,0.509205809249177
"10m","803_d",2.85085739911816,0.0106778007827248,0.0037454699719557,0.00127624129802859,207.873955366329,0.0323314915726945,1,"10m_C5","LITU+LIST2+ACNE2",8033,0.0764015204615526,0.0765934064984322,0.0233567904748984,8033,0.0207243492932103,8033,0.0598433375582895,8033,0.129868427777913,8033,0.50117969771763
"10m","804_a",3.3924161354981,0.207321971062072,0.0611133666334927,0.0247797151156986,208.886363308063,0.293522316131571,2,"10m_C5","LITU+LIST2+ACNE2",7805,0.0708059778144675,0.0666198283433914,0.0279053205880921,7805,0.0265932740211072,7805,0.0575771002750128,7805,0.112538021670997,7805,0.376086618454737
"10m","804_b",2.81135880218214,0.1599389545264,0.0568902675824436,0.0191163614196986,207.678008458049,3.58215903932534,4,"10m_C5","LITU+LIST2+ACNE2",8663,0.0676344109394459,0.0653961598873138,0.0224598039992892,8663,0.019930466975471,8663,0.0532882757288039,8663,0.115614568120909,8663,0.467862361300529
"10m","804_c",2.86005992320586,0.00827715221646971,0.00289404853000136,0.000989308913294018,207.42280687668,1.86464378878693,4,"10m_C2","FAGR+LIST2+LITU",7614,0.0572940698023156,0.054055942222476,0.0180625887316615,7614,0.0190008252369467,7614,0.0462759128780931,7614,0.101415675491536,7614,0.42235838694929
"10m","804_d",2.29882369908563,0.156098437475764,0.0679036141561674,0.0186573318343429,209.730919068987,3.23628962069452,4,"10m_C2","FAGR+LIST2+LITU",8833,0.0738671021085778,0.0747964531183243,0.018413191832295,8833,0.0233198891836487,8833,0.0578749937056282,8833,0.124688329891283,8833,0.498950818502183
"10m","805_a",2.85886075568474,0.00972621077095917,0.00340212819096521,0.00116250453738667,209.633445105494,3.19789273493913,5,"10m_C2","FAGR+LIST2+LITU",7422,0.0608074283947587,0.0600177273154259,0.0166986269450895,7422,0.0199695563820596,7422,0.0484718812890618,7422,0.10951527949737,7422,0.471797306844345
"10m","805_b",2.79873622286048,0.0827997165813077,0.0295846803657264,0.00989645901027583,207.203482909944,0.81542663497738,4,"10m_C2","FAGR+LIST2+LITU",7273,0.055983794274296,0.0540500916540623,0.0162265972102872,7273,0.0183150160557155,7273,0.0453317508227814,7273,0.101264216679218,7273,0.44220300913316
"10m","805_c",2.79473896566085,0.00997765196665063,0.00357015524141851,0.00119255750845224,207.283797401167,1.33294211038932,5,"10m_C2","FAGR+LIST2+LITU",7331,0.0585963840546452,0.0578063428401947,0.0162287156059068,7331,0.019705456198498,7331,0.0467730229692162,7331,0.105547030508098,7331,0.456590812643221
"10m","805_d",2.89479404721999,0.00966966960240968,0.00334036530567552,0.00115574657516112,209.069451341299,2.58792970678587,6,"10m_C2","FAGR+LIST2+LITU",7326,0.0587372091707374,0.05895303376019,0.01565721467459,7326,0.0194250841134584,7326,0.0467750993785828,7326,0.10497875904258,7326,0.450225143686279
"10m","806_a",2.86230460796141,0.00811744382045214,0.00283598181614693,0.000970220108886908,208.718063633957,1.04292650611468,2,"10m_C2","FAGR+LIST2+LITU",7923,0.065240280090762,0.0646193474531174,0.0202861768819105,7923,0.0173287044659685,7923,0.0502353537927998,7923,0.109391443470898,7923,0.433734597564458
"10m","806_b",2.94135138177261,0.00669500511396548,0.00227616637558302,0.000800206165185161,208.316064551651,1.70308642376204,4,"10m_C2","FAGR+LIST2+LITU",6669,0.0577550217099259,0.0560229197144508,0.0178945615818612,6669,0.0182541731680114,6669,0.0457768052132168,6669,0.0997425355660298,6669,0.403125141303719
"10m","806_c",2.80312342565449,0.11585129620778,0.0413293596519856,0.0138468783656012,208.739823560639,1.28613532459452,2,"10m_C2","FAGR+LIST2+LITU",8434,0.0619356206796917,0.062873225659132,0.0140469125769865,8434,0.0184588058450891,8434,0.0487482633743919,8434,0.113768185037949,8434,0.469329981092052
"10m","806_d",2.80865393052107,0.00956962578008851,0.00340719291760987,0.00114378905129858,208.777874856007,1.81892618514623,3,"10m_C2","FAGR+LIST2+LITU",7413,0.0628635975267524,0.06304070353508,0.0174648591285638,7413,0.0179166687173078,7413,0.0488635742259122,7413,0.116566708873937,7413,0.479784765164049
"10m","807_a",2.84847023248138,0.297249937309248,0.104354236853058,0.0355281629194868,208.404748186171,1.75025358620199,7,"10m_C2","FAGR+LIST2+LITU",8519,0.0659207295744908,0.0659127533435822,0.0185896999052347,8519,0.0184237943826158,8519,0.0510428041271905,8519,0.122173134955477,8519,0.509066509831618
"10m","807_b",2.76589653681663,0.00912218765850871,0.00329809432026252,0.00109030996691667,209.45201028975,1.00651501952713,1,"10m_C2","FAGR+LIST2+LITU",8656,0.0630435506830873,0.0623733848333359,0.0173128328626923,8656,0.0192010184653916,8656,0.0502842370430485,8656,0.115026832059938,8656,0.489670189504284
"10m","807_c",2.89045261996482,0.00858981529324112,0.0029717889973044,0.00102667929873799,210.339927465724,1.39653822007091,2,"10m_C2","FAGR+LIST2+LITU",8272,0.0613336865229503,0.0613866206258535,0.0168900050902366,8272,0.0195430492995316,8272,0.0488185713072524,8272,0.108974296546587,8272,0.450205762438238
"10m","807_d",2.83168862735412,0.00821943961928491,0.00290266364030463,0.000982410938566592,207.919232991727,2.193098454634,6,"10m_C2","FAGR+LIST2+LITU",7866,0.0605133444770788,0.0601031444966793,0.0170247202048039,7866,0.0196918770044497,7866,0.0484731577879713,7866,0.109176099201768,7866,0.449124395571139
"10m","808_a",2.95765052066209,0.00949459514521254,0.00321018155420442,0.00113482117516055,208.402950194063,1.98434189950048,6,"10m_C2","FAGR+LIST2+LITU",8422,0.0581943584067295,0.0579695980995893,0.0145749375622341,8422,0.019874520317913,8422,0.0465127982733272,8422,0.106129311098943,8422,0.442922369441903
"10m","808_b",2.97386958888597,0.00757000922162677,0.00254550813186887,0.00090478915946135,209.662779568487,1.6431909655604,4,"10m_C2","FAGR+LIST2+LITU",6949,0.0506054956218286,0.0499996952712536,0.0127248900116139,6949,0.0172988818854311,6949,0.0406966353899494,6949,0.0985381061181836,6949,0.433418075887733
"10m","808_c",2.98651779646598,0.00890175152795187,0.00298064573346442,0.00106396280993942,208.571549589551,1.22295739578051,3,"10m_C2","FAGR+LIST2+LITU",6658,0.0519921752104139,0.0495961308479309,0.0147231453450975,6658,0.0163818578677391,6658,0.0412835383195998,6658,0.0967507208589682,6658,0.413994678634446
"10m","808_d",3.0268377477184,0.113744501282516,0.0375786582443196,0.0135950682087336,209.379748726773,0.720651089077443,3,"10m_C2","FAGR+LIST2+LITU",7057,0.0536640970527585,0.0528577603399754,0.0141026356047394,7057,0.0171244177816159,7057,0.0425934201205615,7057,0.0999594383698886,7057,0.425024810549934
"10m","809_a",2.79535308957542,0.00818248201652066,0.00292717297397427,0.000977993660150967,210.481058454987,4.14062886420506,3,"10m_C2","FAGR+LIST2+LITU",6919,0.0561038798537234,0.0567464269697666,0.0131941541156198,6919,0.0167358106305773,6919,0.0439888345604472,6919,0.112322293082739,6919,0.509770799041848
"10m","809_b",2.90281159416626,0.00832678516043299,0.00286852414988531,0.000995241184753059,208.600405035527,1.09525160752835,3,"10m_C2","FAGR+LIST2+LITU",7581,0.0546106352358899,0.0536351688206196,0.0150639456626581,7581,0.0150114706123645,7581,0.0426390005171378,7581,0.105105384079214,7581,0.470466572269365
"10m","809_c",2.71653909228462,0.113752929719704,0.0418742104771396,0.0135960755996595,209.829476307875,2.82084944017142,3,"10m_C2","FAGR+LIST2+LITU",8868,0.0546701517332905,0.054981691762805,0.0111652352243867,8868,0.0161047309658727,8868,0.0426249247142834,8868,0.112156816812339,8868,0.516791351387999
"10m","809_d",2.8634290397669,0.00884611341003871,0.0030893426333201,0.00105731278290949,209.48118355952,2.21536793915175,4,"10m_C2","FAGR+LIST2+LITU",7544,0.0465779144920346,0.0438385102897882,0.0116471194135738,7544,0.018644325278981,7544,0.0385243307103695,7544,0.0918519100686344,7544,0.422295831806883
"10m","810_a",2.90100262145047,0.00916289663919477,0.00315852752818728,0.00109517562075396,208.433720166994,0.869080226527891,5,"10m_C5","LITU+LIST2+ACNE2",6253,0.0529573335266582,0.0486318320035934,0.017462841563867,6253,0.0183762800439907,6253,0.0424157432221224,6253,0.103064615127864,6253,0.448900309702468
"10m","810_b",2.86015964495084,0.303025198933881,0.105946952810423,0.0362184387115021,211.287366590643,3.07018115710356,5,"10m_C2","FAGR+LIST2+LITU",7992,0.052875092992134,0.0515115093439817,0.0134145235290541,7992,0.0166313235572736,7992,0.0415255697032557,7992,0.107968036199311,7992,0.491410161693197
"10m","810_c",2.79967908925381,0.0825883652121452,0.0294992256538078,0.00987119768997133,211.684142334174,2.33090412698689,6,"10m_C4","FRAMCO+AEFL+QUMU",7388,0.0441279336439499,0.0425832699984312,0.0100464137888114,7388,0.0156733707413288,7388,0.0366706838152119,7388,0.0887007721173542,7388,0.420018160771347
"10m","810_d",2.90507287575883,0.00676990221431145,0.00233037259436843,0.000809158080894131,208.800827997182,0.277360269817723,4,"10m_C3","QUAL+ACSA3C+CACA38",6560,0.0489449118170319,0.0468789860606194,0.0129772718283709,6560,0.0151122035359936,6560,0.0395779723475139,6560,0.0897726880156835,6560,0.389617122852368
"10m","811_a",2.83027305192285,0.00911572623173775,0.00322079391793829,0.0010895376787033,210.130036006314,2.16777854742003,4,"10m_C2","FAGR+LIST2+LITU",6181,0.0507709969563177,0.0497803278267384,0.0128396325811031,6181,0.0148898480500244,6181,0.0405041661416325,6181,0.100844786985818,6181,0.456759110408775
"10m","811_b",2.79761155504886,0.00614819452898709,0.0021976583982474,0.000734849799679857,213.702137395376,1.34448190801964,6,"10m_C5","LITU+LIST2+ACNE2",5857,0.0507973544019745,0.0487226471304893,0.0135903592105074,5857,0.0162487400634304,5857,0.041131817937913,5857,0.098831339508998,5857,0.446778066054188
"10m","811_c",2.94009115439773,0.0129124154602822,0.0043918418791091,0.0015433288373741,215.554472392964,2.25606546355967,4,"10m_C5","LITU+LIST2+ACNE2",7466,0.0597047596212358,0.0597768649458885,0.0165251491916857,7466,0.0205582846190532,7466,0.0484195882512519,7466,0.107663228166464,7466,0.446299559719214
"10m","811_d",2.87635650836106,0.0104771039713937,0.00364249144392867,0.00125225344095807,212.349270500338,1.67478454944005,5,"10m_C4","FRAMCO+AEFL+QUMU",5814,0.0535496402494058,0.0532754734158516,0.0124086110769332,5814,0.0190378934212181,5814,0.043604700612523,5814,0.103213731277846,5814,0.454653010650506
"10m","812_a",2.92719370801829,0.00730328680399751,0.00249497899096737,0.000872909733031217,214.352262572895,3.4266808673452,4,"10m_C4","FRAMCO+AEFL+QUMU",6605,0.0437734567689273,0.04152712225914,0.0108461294253082,6605,0.01666663513573,6605,0.036227510514277,6605,0.0820822406711489,6605,0.361573335317355
"10m","812_b",3.20596762458806,0.3365870746758,0.104987671146258,0.0402298501184688,217.793629539533,1.14973360783852,3,"10m_C4","FRAMCO+AEFL+QUMU",5040,0.0596222193652971,0.0580272376537323,0.0192626843352521,5040,0.0220981786087093,5040,0.0483747872903171,5040,0.100914847874083,5040,0.362094828571529
"10m","812_c",3.20730590175299,0.0814800314219082,0.0254045089298699,0.009738726464493,219.193563984128,1.49499633332299,4,"10m_C4","FRAMCO+AEFL+QUMU",8376,0.0711455528115998,0.0639884397387505,0.0266062140250859,8376,0.0250583170596838,8376,0.0573089977132493,8376,0.115965358073574,8376,0.405112318726085
"10m","812_d",2.85671656802723,0.00976696065039106,0.00341894633850073,0.00116737507955907,216.361267719881,2.81579697602113,5,"10m_C4","FRAMCO+AEFL+QUMU",6347,0.045870954900973,0.0453188605606556,0.00919409523213227,6347,0.0154664099116666,6347,0.0371525347089312,6347,0.0880298405494469,6347,0.382866928748316
"10m","813_a",2.78650923013721,0.0822098167970542,0.0295027972302845,0.00982595250039784,217.488806694022,0.568553802001823,5,"10m_C4","FRAMCO+AEFL+QUMU",7938,0.0458563033779522,0.0456750709563494,0.00813550664613488,7938,0.0136063408465592,7938,0.0367451069532925,7938,0.0952415835070354,7938,0.437889560062253
"10m","813_b",2.81290034787344,0.00885608539681798,0.00314838220398145,0.00105850466329854,220.175242427918,2.72215339933607,4,"10m_C4","FRAMCO+AEFL+QUMU",6973,0.0487452564916241,0.047040194272995,0.0120253758935559,6973,0.0158908478876068,6973,0.0393894699778453,6973,0.0960696694429977,6973,0.436403115205793
"10m","813_c",2.90213878766911,0.00788292380332203,0.00271624632040885,0.000942189605493358,221.22773051116,3.20302175932778,7,"10m_C4","FRAMCO+AEFL+QUMU",5756,0.0449704920333927,0.044066833332181,0.00904492836068355,5756,0.015082269313613,5756,0.0365480740432726,5756,0.0910252245555485,5756,0.412752592334675
"10m","813_d",2.82566387704205,0.0808222145620793,0.0286029117683612,0.009660102311436,218.605271010213,2.11262367144678,6,"10m_C4","FRAMCO+AEFL+QUMU",7828,0.0475763151565863,0.0473942775279284,0.00947573384975925,7828,0.0141490171391543,7828,0.0381826428538347,7828,0.0974449940051326,7828,0.445607069465134
"10m","814_a",2.89696928678525,0.00835409007083838,0.00288373442857893,0.000998504745762242,220.151079295978,1.895324481097,5,"10m_C4","FRAMCO+AEFL+QUMU",7018,0.0482764765925453,0.0471727214753628,0.0108632107821571,7018,0.0146500453069485,7018,0.0383431436585275,7018,0.0971036918824036,7018,0.435318959301933
"10m","814_b",3.02648835528287,0.00802822521403389,0.0026526535943944,0.000959556445799304,222.445139576872,1.10640900411378,5,"10m_C4","FRAMCO+AEFL+QUMU",5836,0.0430796020530226,0.0418084617704153,0.00836490693210403,5836,0.0163592465841717,5836,0.0355884067031179,5836,0.0811461594809815,5836,0.34461990916061
"10m","814_c",3.02107794126157,0.00749708720914199,0.00248159344277337,0.000896073311904145,223.427099226469,1.56101746047566,4,"10m_C4","FRAMCO+AEFL+QUMU",5031,0.0398332786997527,0.0384704805910587,0.00685139790803455,5031,0.0139904800512268,5031,0.0326504606857147,5031,0.0731370604615067,5031,0.31790625363184
"10m","814_d",2.99525583713889,0.00741352521153762,0.0024750891458471,0.000886085742885158,221.51732554087,0.306422117067289,3,"10m_C4","FRAMCO+AEFL+QUMU",5461,0.0384028034441267,0.0375361181795597,0.00554851962969333,5461,0.0131416182037053,5461,0.0313723221115414,5461,0.0710982406432333,5461,0.314835221270115
"10m","815_a",2.98722135696421,0.00865560942330229,0.00289754537377124,0.00103454320139553,222.504659216048,2.24988260839627,2,"10m_C4","FRAMCO+AEFL+QUMU",6687,0.0414237730977749,0.0404859445989132,0.00714669033008391,6687,0.0153440185684511,6687,0.0342138253927866,6687,0.0741851521263583,6687,0.315938765554929
"10m","815_b",2.99172565927585,0.007529010115344,0.00251661113778942,0.000899888828982719,224.200170541252,0.923333592075194,2,"10m_C4","FRAMCO+AEFL+QUMU",4258,0.0391688001346055,0.0384256448596716,0.00586460414189278,4258,0.013952643659689,4258,0.0321069124537606,4258,0.0702359131517609,4258,0.304195109709149
"10m","815_c",2.84828399756772,0.00776708555766888,0.0027269350824221,0.000928344286967383,224.959279460132,1.72771516071523,4,"10m_C4","FRAMCO+AEFL+QUMU",5804,0.0464044840461469,0.0460414197295904,0.00915490774871843,5804,0.0168291943206383,5804,0.0380395037658175,5804,0.0903631459927042,5804,0.394657887004336
"10m","815_d",2.91682323892865,0.00970832826687366,0.00332839101708458,0.00116036716933772,223.160461105624,2.41339363800357,2,"10m_C4","FRAMCO+AEFL+QUMU",7755,0.047930275056773,0.0469254814088345,0.0103937904422588,7755,0.0186145126546732,7755,0.039962992741479,7755,0.0849303752029849,7755,0.353338884844694
"10m","816_a",2.80614257837755,0.00780848102314706,0.00278263873094494,0.000933291991431006,223.735303061101,0.998698451241842,4,"10m_C4","FRAMCO+AEFL+QUMU",7028,0.0488663497357059,0.0479441657662392,0.0112298349055089,7028,0.0183892252782325,7028,0.0405044474017442,7028,0.0977976810361605,7028,0.431134501897927
"10m","816_b",2.80373305978497,0.205943446747924,0.0734533004235855,0.0246149499458053,225.711026083216,1.77545091833009,3,"10m_C4","FRAMCO+AEFL+QUMU",8125,0.0516784754918172,0.0521932318806648,0.00989955292519316,8125,0.0212426691475332,8125,0.043237865862062,8125,0.106380712566952,8125,0.478429701955465
"10m","816_c",2.87532274668948,0.00751333561172549,0.00261304078659553,0.000898015367466523,226.12279158646,1.24104139438738,4,"10m_C4","FRAMCO+AEFL+QUMU",6132,0.0464023744255494,0.0461557749658823,0.00906285262499594,6132,0.0172715614391659,6132,0.0382932082261352,6132,0.0932693288816304,6132,0.418558929379779
"10m","816_d",2.88368307716032,0.00812529831563969,0.002817680756944,0.000971158900622912,224.098469157131,1.73185550007307,4,"10m_C4","FRAMCO+AEFL+QUMU",6882,0.0432719801198307,0.0423085335642099,0.00808732318519382,6882,0.014957507436354,6882,0.0353720242994733,6882,0.0872873936299666,6882,0.391360243037711
"10m","817_a",3.0601316436576,0.00777581559922243,0.00254100689273892,0.000929387726509931,224.1195783094,1.06004602006742,4,"10m_C4","FRAMCO+AEFL+QUMU",4347,0.037316498534091,0.0364554151892662,0.00503368110766577,4347,0.0132019154771879,4347,0.0302629745221645,4347,0.0709870793637351,4347,0.309275419594986
"10m","817_b",2.99294260509429,0.00681559873487538,0.00227722333307513,0.000814619859766635,226.39741368668,1.12927888044268,3,"10m_C4","FRAMCO+AEFL+QUMU",5144,0.0371460074578408,0.0361483562737703,0.00519162536984888,5144,0.0136305469151161,5144,0.0304705062655963,5144,0.0758156663138803,5144,0.352112071469765
"10m","817_c",2.99068241604828,0.00738352529159726,0.00246884298111246,0.000882500066626112,227.051803400078,1.57304922512759,5,"10m_C5","LITU+LIST2+ACNE2",6494,0.043213432948161,0.0421340670436621,0.00825233620322114,6494,0.0149046762454846,6494,0.0350613621866294,6494,0.0816225838095512,6494,0.362733263029551
"10m","817_d",3.05320363585462,0.00679281269766457,0.00222481482004498,0.000811896407409863,224.546902866347,4.17461062271068,8,"10m_C4","FRAMCO+AEFL+QUMU",7337,0.0473598177099611,0.0450374558568001,0.0118534323546985,7337,0.0164901821137097,7337,0.0386235320385327,7337,0.0840697130261431,7337,0.345843077213673
"10m","818_a",2.90409538768107,0.00938722911849548,0.00323241073909464,0.00112198848048027,225.107714586929,1.74130750704198,6,"10m_C4","FRAMCO+AEFL+QUMU",8266,0.0559705597216238,0.0556544009596109,0.0132861984847475,8266,0.0214599982928893,8266,0.0452789655724556,8266,0.103739844702533,8266,0.432910000211632
"10m","818_b",2.76365391873809,0.010051531649725,0.00363704427011419,0.00120138781953815,227.701659072561,1.72734161277213,3,"10m_C5","LITU+LIST2+ACNE2",8147,0.0559052490491278,0.0557961016893387,0.0128595635027277,8147,0.0183888472357089,8147,0.0444267439797726,8147,0.115311574985541,8147,0.53261017933241
"10m","818_c",2.76906705915318,0.00988927926887797,0.00357133975365055,0.00118199495078605,228.103057104464,1.71653357452154,6,"10m_C4","FRAMCO+AEFL+QUMU",6211,0.0495710931682362,0.0492536909878254,0.0108561805224222,6211,0.0161025007670729,6211,0.0398882430483658,6211,0.10053952765163,6211,0.465320702935595
"10m","818_d",2.89744257480546,0.00930071732406429,0.00320997468765667,0.00111164834330537,225.773870024448,2.58598259420916,5,"10m_C4","FRAMCO+AEFL+QUMU",6186,0.0587598980240936,0.0586973540484905,0.0148081195995242,6186,0.0220679845328537,6186,0.0470273249583268,6186,0.106084306629069,6186,0.428154255122945
"10m","819_a",2.67031141460263,0.159732054624886,0.0598177627341102,0.0190916321515428,226.767253657362,2.00270697464911,4,"10m_C4","FRAMCO+AEFL+QUMU",5725,0.0798929026163301,0.0831538513302803,0.0230007886366441,5725,0.0230215543831714,5725,0.0614745296115498,5725,0.145338746261704,5725,0.587428568287012
"10m","819_b",2.9045950665722,0.00814686034075857,0.00280481793641994,0.000973736055552639,228.813537327489,0.404805379532677,4,"10m_C4","FRAMCO+AEFL+QUMU",6437,0.0600002234935047,0.0567628219723701,0.0201418013314071,6437,0.0216851566793751,6437,0.0479888287742655,6437,0.114334595001472,6437,0.47516917855922
"10m","819_c",3.11933796725208,0.29143478899178,0.0934284107882398,0.0348331197558308,233.557707434345,4.05147013051261,3,"10m_C3","QUAL+ACSA3C+CACA38",8508,0.055791340812123,0.0559318158775568,0.0121741893965909,8508,0.0223810432417437,8508,0.0455231499704544,8508,0.118193199564966,8508,0.550938092391074
"10m","819_d",2.67379131746565,0.0813061946453486,0.0304085790518666,0.00971794899562315,228.708593951121,1.33902289285956,2,"10m_C4","FRAMCO+AEFL+QUMU",7992,0.0541283782071399,0.0521235819905996,0.0143163286843514,7992,0.020063661977941,7992,0.0438868626240328,7992,0.111360054229526,7992,0.518032034154743
"10m","820_a",2.69508185726742,0.220860802490768,0.081949571177293,0.0263979149817519,232.026674805201,1.99391090193655,6,"10m_C4","FRAMCO+AEFL+QUMU",7467,0.0467625902859648,0.0463960319757462,0.00906008947947342,7467,0.0170646593415538,7467,0.0382216626162067,7467,0.103638180677782,7467,0.514313714031604
"10m","820_b",2.8044651766266,0.288697803070648,0.102942195708742,0.0345059873682025,236.814951252097,3.07046225025386,6,"10m_C3","QUAL+ACSA3C+CACA38",6557,0.0502224341679728,0.0505782775580883,0.0103421295085437,6557,0.0207285049926446,6557,0.0415032024278051,6557,0.109378025658161,6557,0.526940433343355
"10m","820_c",2.63309808465829,0.00992145054145632,0.0037679760580373,0.00118584015332448,238.874665121666,2.40784402282589,6,"10m_C1","QUAL+FRAMCO+QURU",7866,0.0587134553752262,0.0595120582729578,0.0141062286692389,7866,0.0223699371244812,7866,0.0475860777717421,7866,0.118257053255739,7866,0.537018033072311
"10m","820_d",2.86934080198595,0.328698825715024,0.114555519333055,0.0392870240349216,235.477693053924,1.90762567742567,4,"10m_C4","FRAMCO+AEFL+QUMU",8078,0.0554683376726212,0.0556862577795982,0.0127353450333981,8078,0.0163612431485288,8078,0.0439170434990551,8078,0.113635749097598,8078,0.51953224864249
"10m","821_a",2.75638454281741,0.0101432248070253,0.00367990193293475,0.0012123472480267,237.458134238352,2.22792906546265,5,"10m_C6","CACA38+FRAMCO+ACSA3C",6874,0.0538849106867594,0.0518144071102142,0.0152156021349051,6874,0.0176727623108187,6874,0.0428111903252368,6874,0.109190330986043,6874,0.486234616965342
"10m","821_b",2.68986695168315,0.0835568387741258,0.0310635582632967,0.00998695242083765,240.326686038296,0.843696095998183,4,"10m_C1","QUAL+FRAMCO+QURU",7231,0.0590597526423397,0.0598717629909515,0.015538209227215,7231,0.021795876694429,7231,0.0477118669989444,7231,0.114982532818123,7231,0.508192728936771
"10m","821_c",2.84432826831718,0.010516818057351,0.00369746986467676,0.00125700018213105,241.619752973241,1.82665793620695,3,"10m_C3","QUAL+ACSA3C+CACA38",8064,0.0593590802304717,0.0593395512551069,0.0144604901365314,8064,0.0213214214500321,8064,0.0475042447938335,8064,0.123118086697339,8064,0.549473913685882
"10m","821_d",2.8616848780616,0.0101542498308255,0.00354834660820642,0.00121366499041316,239.268381213584,1.67900697459906,5,"10m_C6","CACA38+FRAMCO+ACSA3C",7565,0.0544369822221526,0.0549056343734264,0.0126224177598309,7565,0.0201362809527296,7565,0.0439797872420938,7565,0.111346521305348,7565,0.503319175069429
"10m","822_a",2.81781972159668,0.0112836718089247,0.00400439805373032,0.00134865673643668,241.017866577968,1.21106150009714,4,"10m_C3","QUAL+ACSA3C+CACA38",7516,0.056969622181785,0.0580722354352474,0.0142555256884895,7516,0.0215659274992923,7516,0.0460812312863703,7516,0.117971976252162,7516,0.535593878990074
"10m","822_b",2.83418208595022,0.0822475139778755,0.0290198411688501,0.00983045817529872,242.647835778118,0.459340860295776,2,"10m_C3","QUAL+ACSA3C+CACA38",8286,0.0590199553460555,0.059202192351222,0.0134398655374344,8286,0.0217706662974932,8286,0.0475640103373013,8286,0.11863611996873,8286,0.533918488935543
"10m","822_c",2.73882668663113,0.114242145748433,0.0417120755782309,0.0136545480990277,244.093797782132,1.9636925862319,4,"10m_C3","QUAL+ACSA3C+CACA38",8993,0.0671895141823614,0.0691785886883736,0.0138045346989922,8993,0.0239592166551694,8993,0.0538725229740394,8993,0.126607546770349,8993,0.557716237679248
"10m","822_d",2.86565385129138,0.010509167634789,0.00366728438958289,0.00125608578173909,242.391436098658,1.84742999594821,3,"10m_C3","QUAL+ACSA3C+CACA38",7498,0.0538119728083005,0.0545959677547216,0.0119688878755808,7498,0.0225337068711209,7498,0.0445936481554865,7498,0.111118803228413,7498,0.514016402346547
"10m","823_a",2.79488637311047,0.00934812972782239,0.00334472621776702,0.00111731520944627,243.184100780375,3.4886871149276,4,"10m_C3","QUAL+ACSA3C+CACA38",8478,0.0606625593458743,0.0619535464793444,0.0131879061911922,8478,0.0246676628035401,8478,0.0495769004166278,8478,0.122219832034402,8478,0.549854887856852
"10m","823_b",2.71040651735846,0.0115806745522915,0.00427267071493686,0.00138415535402896,245.396001832668,1.47881167695377,4,"10m_C3","QUAL+ACSA3C+CACA38",8568,0.0608927541408935,0.061846436932683,0.0134047760996533,8568,0.0244326829451489,8568,0.0499029734797374,8568,0.120319468493022,8568,0.542016708749867
"10m","823_c",2.68375098954151,0.160712081376096,0.05988338038901,0.0192087677526387,246.372247358927,1.99045002994561,2,"10m_C3","QUAL+ACSA3C+CACA38",7938,0.0590676992986624,0.0608264468610287,0.0108681265799483,7938,0.024565725669931,7938,0.0485333027732695,7938,0.121994070554147,7938,0.561502234037824
