quad_id,scale,Name,sub_id,ACNE2,ACRU,ACSA3C,AEFL,ALJU,CACA18,CACA38,CACO15,CAGL8,CALA21,CAOV2,CAOV3,CAPA24,CARYA,CATO6,CELA,DIVI5,FAGR,FRAMCO,FRQU,GLTR,JUNI,JUVI,LIBE3,LIST2,LITU,MAAC,NYSY,OSVI,OXAR,PATO2,PIEC2,PIVI2,PLOC,PRSES,QUAL,QUFA,QUMO4,QUMU,QUNI,QUPA5,QURU,QUSH,QUVE,SAAL5,TIAM,ULAL,ULAM,ULRU,ULSE,richness,shannon,simpson,evenness,faith_pd,rao_pd,afaith_pd
522_a,10m,522,522_a,0,0,0,0,0,0,2.576060386597589,0,0.2226719082395961,0,0,0,0,0,0,0,0.041275345111882,0,0.019830548389093917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.719024395956855e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.38856088029488206,0.18229421713459193,0.24142644913044572,548.337795,35.825599048228895,305.0461248191831
522_b,10m,522,522_b,0,0,0,0,0,0,0.11143898659871562,0,0.01791976541967733,0,0,0,0,0,0,0,0.014823429647300596,0,2.0998008095448966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7509837517109865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8444662164977647,0.5308157906189297,0.5246963613654416,548.337795,129.78698652749387,465.1489133105326
522_c,10m,522,522_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.385592695167269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.737994826165445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6867694709872424,0.493635860393944,0.9907989100272314,247.46847400000001,122.15931308336634,386.4947186548246
522_d,10m,522,522_d,0,0,0,0,0,0,0.3919279037950151,0,0.6664275281838798,0,0,0,0,0,0,0,0,0,1.514593494023843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11008379046210869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0807537412773223,0.5966133715617867,0.7795990314814933,435.997066,141.16743990784076,327.20612356420895
1808_a,10m,1808,1808_a,0,0,0.6359285065855275,0,0,0,0,0.3009630635231179,0.13194270008765874,0,0.18154688558104368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1412765919594487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3216468378695498,0.6769483240999055,0.8211853515185947,337.006503,140.66511847083282,305.3392204914629
1808_b,10m,1808,1808_b,0,0,1.0139107028653607,0,0,0,0,0,0.8635158808116993,0,0.162085039840113,0,0,0,0.7535581943063491,0,0,0,0,0,0,0.3028535638060567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45080908147012844,0,0,0,0,0,0,0,0,0,0.0018386734541365104,0,0,0,0,7,1.647929031018059,0.7885424810938332,0.84686799738317,473.43127600000014,132.35264094368262,295.9437646363315
1808_c,10m,1808,1808_c,0,0,0.3238039108852822,0.1704238346280176,0,0,1.1430964228294351e-4,0,0.004541419136330272,0,0.3120173309072838,0,0,0,1.5553424197448122,0,0.6424519689232266,0,0,0,0,0.04990786124183138,0.4594351402297212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20156229500089226,0,0,0,10,1.71222537352803,0.7602313328476277,0.7436100314979576,1173.4835110000001,251.72912617539956,682.9015517540589
1808_d,10m,1808,1808_d,0,0,0.7472039339817389,0,0,0,0.9998856903485734,0.2732035315865208,0,0,0.3443507436607738,0,0,0,0.10510506168775172,0,0,0.3188912249290149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17198880124333016,0,0,0,7,1.7080612295882256,0.7839644544955202,0.8777698345514273,544.4277440000002,161.9693595312962,348.45041983132387
621_a,10m,621,621_a,0,0,0,0,0,0,0.4355729702036397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3280332319155486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.558991374997079,0.37196033049267285,0.8064540846079887,195.75912499999998,72.81462883195647,172.62100393194282
621_b,10m,621,621_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02572180687052532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077678160180495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06600836205869867,0.024158280404810384,0.09522993659928779,247.468474,5.978412786242515,260.26259002888315
621_c,10m,621,621_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020774090576119952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6624937377738277,0,0,0,0,0,0,0.12442123837860965,0,0,0,0,0,0,0,3,0.5448348854906557,0.3028250894748762,0.49593008480833595,259.245173,18.35467587217072,123.79526505954453
621_d,10m,621,621_d,0,0,0,0,0,0,0.04146176404950238,0,0,0,0,0,0,0,0,0,0,0,0.1762319625526421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2934792070369593,0,0,0,0,0,0,0.3263414337830577,0,0,0,0,0,0,0,4,1.2114758870044957,0.6786486785010426,0.8738951271689721,357.124735,103.00766985817216,145.12116584730086
1907_a,10m,1907,1907_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6147233405537521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8003755304674102,0,0,0,0,0,0,0,0.13624092674887178,0,0,0,0,0,0,3,0.9218694747544774,0.5690918337448378,0.8391217577514043,207.53582400000013,95.79987137103245,157.30196541966072
1907_b,10m,1907,1907_b,0,0,0.8020808863764697,0,0,0,0,0,0,0,0,0,0,0,0.6445550287525997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14793249231368782,0,0.8884553680555727,0,0,0,0,4,1.2508988022783867,0.6966912524100923,0.9023327493504862,439.2948290000001,157.3240574276694,288.83994615658145
1907_c,10m,1907,1907_c,0,0,0.9999999999941016,0,0,0,0,0,0.8964991023705398,0,0.9500427811238248,0,0,0,2.259800831572208,0,0,0.12553294542376045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06551704529057492,0,0,0,0,0,0,0,0.3699378845427489,0,0,0,0,0,0,7,1.577892339813175,0.7518606717309252,0.8108762578679181,394.6388140000002,100.8401512557642,349.16007830888844
1907_d,10m,1907,1907_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1470891939007632,0,0,0.18072072912560525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5452209607181634,0,0,0,0,0,0,0,0.34588869637853176,0,0,0,0,0,0,4,1.1799478916604411,0.6414458900353867,0.8511524859029531,247.76723100000018,104.83484859834465,216.1444312883499
720_a,10m,720,720_a,0,0,0.20856254544528133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264606143414343,0,0,0,0,0,0,0,0,0,0,0,0,0.17939859441530215,0,0,0.09725128144034478,0,0,0,0,0,0,0,0,0,0,0,4,1.3305944816671418,0.7240328709463837,0.9598210300677031,772.690322,346.08790955846996,432.8894816056671
720_b,10m,720,720_b,0,0,1.1344047204726546,0,0,0,0.04337278453503831,0,0.12372377177315909,0,0.9522705381728088,0,0,0,0,0,0,0,0,0,0,0,0.0746375383606056,0,0,0,0,0,0,0,0,0,0,0,0,6.706962136723755e-4,0,0,0.009131498457281256,0,0,0,0,0,0,0,0.999999999989952,0,0,0,8,1.3670894839843173,0.7113571599668342,0.6574310729985422,1073.385396,178.22313652607218,692.8914211813401
720_c,10m,720,720_c,0,0,0.5673682148066607,0,0,0,0.6079890985319907,0,0.9887801753117149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16754218049084266,0,0,0,0,0,0,0,0,0,0,0,0,0.5857511385767481,0,0,0,0,0,0,0.03196592968624051,0,0,0,0,0,0,0,6,1.5420063290335206,0.7653231304192136,0.8606101184428869,968.9839509999999,207.7235383079157,594.2614365053182
720_d,10m,720,720_d,0,0,0.21814995222999906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4932141377250105,0,0,0,0,0,0,0,0,0,0,0,0,2.1164201306507335,0,0,0,0,0,0,0.03380251751007744,0,0,0,0,0,0,0,4,0.7747884694160541,0.41733867389746804,0.5588917412822457,780.455359,213.0551568913129,524.7830399859832
819_a,10m,819,819_a,0,0,1.6191892064902489,0.18936274602607264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024263930900407543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16989109123237753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.6576339398503503,0.33004386727367907,0.4743826118711857,393.44234600000004,55.784374644163215,184.08485933002603
819_b,10m,819,819_b,0,0,0.15042842684900243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23971159099812586,0.006526353929729817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008139007755819144,0,0,0,0,0,0,0,0,0,0,0,4,0.8232313912551652,0.5105847929061973,0.5938359228339745,406.2784850000001,117.68475911959571,112.11933360336059
819_c,10m,819,819_c,0,0,3.0829767173037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5542404035744977,0,0,0,0,0,0,0,0,0.41425300963441075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7131685492122821,0.3917823858715753,0.6491539886895713,390.40297699999996,101.10140499942327,507.3582267069545
819_d,10m,819,819_d,0,0,0.9391409495587859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3998819433007766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6097051123172179,0.4189059828985976,0.8796185419446988,271.8243729999999,113.86885614735998,181.98952941172786
918_a,10m,918,918_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35791174064846426,0.192784698727089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7708746462659172,0,0,0,0,3,0.9490130064349664,0.5651344559471947,0.8638288650361736,366.04707700000006,136.59518939518267,162.85961421887072
918_b,10m,918,918_b,0,0,0.7643058430989333,0,0,0,0,0,0.2621752864543211,0,0.39265077978132723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0007842162159828,0.5992552953453125,0.9109530509887818,238.175682,118.0811294657544,208.85737322669783
918_c,10m,918,918_c,0,0,0.08646795870903384,0.5210988428381202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17962217588667595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026467977424543113,0,0,0,0,0,0,0,4,0.9685445525692598,0.5287497676106603,0.6986572114358455,411.184209,108.95066145705142,131.38487700800837
918_d,10m,918,918_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7785269872234312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0,0,0,1,0,0.7785269872234312
1017_a,10m,1017,1017_a,0,0,0.5161155380076522,0,0,0,0,8.987419235873207e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012783616577232286,0.0034706183078974107,0.018442860240598963,237.157208,0.8230821479346475,61.3068315623116
1017_b,10m,1017,1017_b,0,0,0.6576611933538803,0,0,0,0,0.6396088710831924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6043048422553251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0979983932587654,0.6662592941807497,0.9994412083173686,390.4029769999999,173.03988773879496,253.2944483732445
1017_c,10m,1017,1017_c,0,0,1.3321080614892884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4439147644165956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5622788826825373,0.37494878929932196,0.8111969556426839,237.15720700000008,88.92180763825873,210.59830692414002
1017_d,10m,1017,1017_d,0,0,0.27273982663228363,0.11697633868079449,0,0,0,0,0,0.3215943414119514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0233106852782785,0.621526604385799,0.9314575267666791,282.294339,128.8757387802471,129.16635066548264
1116_a,10m,1116,1116_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6353946206847686,1.6527464916063423,0,0,0,0,0,0,0,0,0.9996422938848123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0253947934575889,0.6175054849736714,0.9333545637840213,394.229466,164.67833450041832,438.2723291820808
1116_b,10m,1116,1116_b,0,0,0,0,0,0,0,0,0,0.11379233169572343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10799076811848099,1.2067076365720901,0,0,0,0,0,0,0,0.20108410213920785,0,0,0,0,0,0,0,0,0,0,0,0.018534796957017385,0,0,0,0,5,0.898509567291565,0.43984398865090746,0.5582753831942897,643.1326009999999,118.8246083253123,236.45583435262603
1116_c,10m,1116,1116_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021161178871058103,0.22332669953339152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7984482373916492,0,0,0,0.23207481329292812,4,0.9763536821190223,0.5437519712954115,0.7042903076733964,512.8080690000002,139.17722278476248,172.47462370353907
1116_d,10m,1116,1116_d,0,0,0,0,0,0,0,0.0026919978651110503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23545343232535237,0.49885196970021545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026828178084622755,4,0.6708581600836296,0.44381076337401915,0.48392187034627343,505.3774730000001,120.51230629061357,121.98234028951657
1215_a,10m,1215,1215_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7892474704619988,1.1483917354228717,0,0,0,0,0,0,0,0.0011448788470436485,0,0,0,0,0,0,0,0,0,0,0,0,0.09762911030411871,0,0,0,4,0.8402388043290381,0.5294772309505322,0.6061041780839876,524.553997,142.91546240683164,278.2949425541627
1215_b,10m,1215,1215_b,0,0,0,0,0,0.6925270637895437,0,0,0,0.00618620681659305,0,0,0,0,0,0.4052249622966314,0,0,0,0,0,0,0,0,0.09044169739400022,1.3865551534168354,0,0,0,0,0,0,0,0.13445054659246863,0,0,0,0,0,0,0,0,0,0,0,0,7.429733552371744e-4,0,0,0,7,1.2537091508672873,0.6485689230894164,0.6442790544444866,805.521677,171.1552589979084,389.7614173400554
1215_c,10m,1215,1215_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01016947310112282,0,0,0.1322956996908766,0,0,0,0,0,2.2547393191447305,1.8985257834992355,0,0,0,0,0,0,0,0.29420530912204423,0,0,0,0,0,0,0,0,0,0,0,0,0.11470772219884387,0,0,0,6,1.0962973437915573,0.6021640205516534,0.6118551974299742,727.458876,161.54449078671172,655.3641942189277
1215_d,10m,1215,1215_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07443267955226342,0,0,0,0,0,0.8041522523236068,0.5538820022079719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786920194142774,0,0,0,4,1.1957411140905911,0.6795914510567946,0.86254488774277,517.963703,176.61730218817553,292.7516492606715
1314_a,10m,1314,1314_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207427709905788,1.9329309024138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6662181634732924,0.4733135890236835,0.9611496405930717,271.82437400000003,128.658170042056,426.8130069646495
1314_b,10m,1314,1314_b,0.011322254229917126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17260818466355177,0,0,0.6968585780946269,3.9231405751080533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5792315470739676,0.3107398750652235,0.41782724024502765,512.80807,84.1607275015263,657.64545151113
1314_c,10m,1314,1314_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981387716131696,1.2363908159529489,0,0,0,0,0,0,0,0,1.0000000000096576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0928874317981991,0.6627631041059024,0.9947890107101832,394.229466,175.03421908923934,424.07962046483203
1314_d,10m,1314,1314_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9858557824593004,2.4939024235256944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5960538404153858,0.4060922540635459,0.8599239196700987,271.82437400000003,110.38577274707231,472.9415480066171
1413_a,10m,1413,1413_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6414280707184261,0,0,0,0,0,0,0,0.16784846159192204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5104988979569585,0.32877700068637794,0.736494228461785,271.824374,89.36960239717224,109.99054339407557
1413_b,10m,1413,1413_b,0.039922117019801556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25745961811172374,0,0,0,2.364916000917378,0,0,0,0,0,0,0,4.6267012315534215e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.3943107793366989,0.20137605030629968,0.28443510295905894,520.7275089999999,54.638334548008245,374.02362948964964
1413_c,10m,1413,1413_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5653378411043003,1.4733997616690788,0,0,0,0,0,0,0,0.03867891336954217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6720047861013552,0.4225656915214633,0.6116851167904308,402.14890499999996,114.75040806528132,284.5588401766689
1413_d,10m,1413,1413_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09658880624916055,0,0,0,2.0196648243772826,0,0,0,0,0,0,0,0.6280646134831143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.680923071938399,0.40477063705234595,0.6198028903935786,402.14890499999996,109.84649214966831,374.5248363522422
1512_a,10m,1512,1512_a,0,0,0.429110989216432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41185361189952474,0,0,0,0,0,0.7217702314053852,0.48923215822666927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7496999248645074,0,0,0,0,5,1.5761264537674236,0.7864647830037031,0.9793024270092552,622.221762,197.87681418835118,360.3560224075305
1512_b,10m,1512,1512_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05880824117203291,0,0,0,0,0,0,0,0,0.7053168095619574,0,0,0,0.3929209194620783,0,0,0,0,0,0,0.10119832339100746,0,0,0,0,4,1.033791394892638,0.5796064211179099,0.7457228593626465,501.55098599999997,135.34408144030496,166.823827477626
1512_c,10m,1512,1512_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04050547231537381,0,0,0,0,0,0,0,0,0,0,0,0,0.6070790805627431,0,0,0,0,0,0,2.100390494071698e-4,0,0,0,0,3,0.23677637458415515,0.11784467924939201,0.21552314408498774,390.40297799999996,32.011988374704856,94.8502663558482
1512_d,10m,1512,1512_d,0,0,1.090728419020781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8118075494018271,0,0,0,0,0,0.27822976860439563,0.44045706566119935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2656454670352597,0.691428735988131,0.9129702194076826,517.963703,177.6818602011355,341.3864186901041
1611_a,10m,1611,1611_a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2867561993825671,0,0,0.21714466707937935,0,0,0,0.0017611808736705515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7043834756522281,0.4939890166068206,0.6411574701264079,395.558611,122.41577654490163,74.76710517955097
1611_b,10m,1611,1611_b,0,0,0,0.3475987132049139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204758498813038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999038515089519,0,0,0,0,0,0,1.0000000000100053,0,0,0,0,4,1.2081656393121694,0.6680155832039567,0.8715072882040554,470.305137,156.88978571094682,303.8770436167366
1611_c,10m,1611,1611_c,0,0,0,1.3436889076396485,0,0,0,0,0.2342092834192965,0,0.05882543131590191,0,0,0,0,0,0,0,0.6619063527570417,0,0,0,0,0,0.4100308214172916,0,0.3713316803631172,0,0,0,0,0,0,0,0,0,0,0,9.614849963482142e-5,0,0,0,0,0,0,0,0,0,0,0,7,1.4876440758138763,0.7251015408828754,0.7644978245969307,735.440343,182.65892466608608,477.0931654408461
1611_d,10m,1611,1611_d,0,0,0,0.8862663243810381,0,0,0,0,0.2523076144581499,0,0.0453535658855772,0,0,0,0,0,0.43477443681221944,0,1.5307847082427568,0,0,0,0,0,0.23849436943114247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.411194072532875,0.7002727155034014,0.7876024080067292,601.811373,169.55882894526337,489.5099271700978
424_a,10m,424,424_a,0,0,0,0,0,0,1.9136284220737036,0,0.02741100506665772,0,0,0,0,0,0,0,0.5541642013179787,0,0.4851276214181643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9359037936700273,0.5265711957078278,0.675111880938458,450.45823199999995,128.14886016236952,337.18685535831804
424_b,10m,424,424_b,0,0,0,0,0,0,1.6575490087020053,0,0,0,0,0,0,0,0,0,0.2972597094672814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1687447686915714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6698593984098746,0.36482538522286634,0.6097323007573228,345.348036,83.86818448380986,241.39271252512927
424_c,10m,424,424_c,0,0,0,0,0,0,1.083684996281468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3208323639517547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5373709909855787,0.3524982817265967,0.7752624638124823,195.75912499999998,69.00475519480202,137.4735443618564
424_d,10m,424,424_d,0,0,0,0,0,0,0.008788367955095256,0,0.004154133566923065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21795994705949887,0,0,0,0,0,0,0,0,0,0,0,3,0.2511407905097808,0.10718951818517775,0.22859819892807542,286.40815499999997,20.96352191277123,29.737582569643
1710_a,10m,1710,1710_a,0,0,0.12491376283372012,0.5959026985288064,0,0,0.05943329154358373,0,0,0,1.655068418347494,0,0,0,0,0,0,0,0,0,0,0,1.0000000000037026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004429324057706513,0,0,0,6,1.2139453883293434,0.6523364970245615,0.6775158212794871,1015.6128279999999,322.2091445875005,821.3383134660152
1710_b,10m,1710,1710_b,0,0,0.08435179372864465,0.12698830603212832,0,0,0,0,0,0,1.1214593273974978,0,0,0,0,0,0,0.5732216784394336,0.01390079302293741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23169669533995474,0,0,0,6,1.258561305141871,0.6406986913171997,0.7024164385658851,620.2117790000001,137.3810045792884,302.1826986365597
1710_c,10m,1710,1710_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11581249966748995,0.09878995143660087,0,0,0,0,0,0,0.781433421483223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6697615922632105,0.36113477119570514,0.6096432737660239,395.55861000000004,97.60347081770057,144.93794573855962
1710_d,10m,1710,1710_d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999959946,0,0.5705950283325489,0.9824132788172321,0,0,0,0,0,0,0,0,0,0.2553241556095976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2769180991646416,0.7012824584662283,0.921101704643095,908.417335,363.0957466035716,762.3136149555921
523_a,10m,523,523_a,0,0,0,0,0,0,0.28520254926190125,0,0,0,0,0,0,0,0,0,0,0,0.48881115362859784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01228881457409835,0,0,0,0,0,0.35737922841068565,0,0,0,0,0,0,0,0,4,1.1218269624151629,0.6573814626058778,0.8092270977059426,357.124735,152.84162394700766,204.70918300651354
523_b,10m,523,523_b,0,0,0,0,0,0,0.014570674847988102,0,0,0,0,0,0,0,0,0,0,0,7.263641069745391e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6445899041673961,0,0,0,0,0,0.07620882590745333,0,0,0,0,0,0,0,0,4,0.42908505814382625,0.22067715732055138,0.30951944275182536,357.124735,11.929585481497316,121.88132656669532
523_c,10m,523,523_c,0,0,0,0,0,0,0.38277622556846785,0,0,0,0,0,0,0,0,0,0,0,1.7012531750138795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15672725742372776,0,0,0,0,0,0.10798321399283706,0,0,0,0,0,0,0,0,4,0.8514932190434198,0.44222609343384833,0.6142225222322608,357.124735,106.16362433071966,363.04418640084566
523_d,10m,523,523_d,0,0,0.26249329928820136,0,0,0,1.4863644397185132,0,0,0,0,0,0,0,0,0,0,0,0.6301431536980578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4780058591866618,0,0,0,0,0,0,0,0,4,1.1918231315437633,0.6442564908289167,0.859718660747471,463.92663999999996,149.12850233711228,327.22275025320545
1809_a,10m,1809,1809_a,0,0,0,0,0,0,0.3959980468962669,0.40240447883688957,0,0,0,0,0,0,0.04084188961777434,0,0,0.1096996034776247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29102378829433223,0,0,0,5,1.3969029972281464,0.7286925165880822,0.867944632368876,417.40007000000014,144.97550936233404,186.46799642459789
1809_b,10m,1809,1809_b,0,0,0,0.3230430739589262,0,0,0.005729779919745538,0,0,0,0,0,0,0,0.2987106290673251,0,0,0,0,0,0,0,0.5405648597101378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2082828106383928,0,0,0,0,0,0,0.8699366831291991,0.3354251155442203,0,0,0,7,1.6853410851912605,0.7901754575917364,0.8660939900074256,1172.6133180000002,320.11625781229066,634.0756110595441
